,Unnamed: 0,Date,hour,weekofday,day,month,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude
115,92778,06/25/2019 01:38:00 AM,1,1,25,6,080XX S DAMEN AVE,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,611,6.0,18.0,71.0,1164426.0,1851371.0,2019,07/02/2019 04:20:54 PM,41.74777356,-87.673067895
116,94166,06/27/2019 08:20:00 PM,20,3,27,6,071XX S PRAIRIE AVE,1090,ARSON,ATTEMPT ARSON,RESIDENCE-GARAGE,False,False,323,3.0,6.0,69.0,1179278.0,1857640.0,2019,07/04/2019 04:09:46 PM,41.764650765,-87.618454919
117,96328,06/27/2019 12:20:00 AM,0,3,27,6,053XX S BISHOP ST,1020,ARSON,BY FIRE,STREET,False,False,934,9.0,20.0,61.0,1167571.0,1869432.0,2019,07/07/2019 04:14:54 PM,41.797268458000005,-87.661026263
118,96557,06/30/2019 09:12:00 PM,21,6,30,6,021XX S DRAKE AVE,1025,ARSON,AGGRAVATED,APARTMENT,True,False,1024,10.0,24.0,29.0,1153077.0,1889487.0,2019,07/10/2019 04:06:15 PM,41.852600788000004,-87.713647629
119,97498,07/05/2019 03:40:00 AM,3,4,5,7,064XX S ALBANY AVE,1020,ARSON,BY FIRE,STREET,False,False,823,8.0,17.0,66.0,1156828.0,1861716.0,2019,07/19/2019 04:09:50 PM,41.776318462,-87.700630719
120,97759,05/03/2019 09:45:00 AM,9,4,3,5,043XX N NARRAGANSETT AVE,1025,ARSON,AGGRAVATED,"SCHOOL, PUBLIC, BUILDING",True,False,1632,16.0,38.0,17.0,1132905.0,1928088.0,2019,07/16/2019 04:17:29 PM,41.958902502,-87.786783523
121,97867,04/26/2019 01:10:00 PM,13,4,26,4,043XX N NARRAGANSETT AVE,1020,ARSON,BY FIRE,COLLEGE/UNIVERSITY GROUNDS,True,False,1632,16.0,38.0,17.0,1132905.0,1928088.0,2019,09/13/2019 04:06:54 PM,41.958902502,-87.786783523
122,97885,08/13/2019 04:05:00 AM,4,1,13,8,051XX S LAFLIN ST,1020,ARSON,BY FIRE,ABANDONED BUILDING,False,False,934,9.0,16.0,61.0,1167208.0,1870598.0,2019,09/04/2019 04:07:44 PM,41.80047588,-87.662324054
123,97968,05/23/2019 06:30:00 PM,18,3,23,5,021XX W LUNT AVE,1020,ARSON,BY FIRE,ALLEY,False,False,2411,24.0,50.0,2.0,1160563.0,1946481.0,2019,07/18/2019 04:19:45 PM,42.008844538000005,-87.68458884399998
124,99025,07/02/2019 11:39:00 PM,23,1,2,7,010XX N CENTRAL AVE,1020,ARSON,BY FIRE,RESIDENCE PORCH/HALLWAY,False,False,1524,15.0,37.0,25.0,1138828.0,1906257.0,2019,07/19/2019 04:09:50 PM,41.898890167,-87.765539335
125,101134,07/04/2019 12:16:00 PM,12,3,4,7,050XX W OHIO ST,1020,ARSON,BY FIRE,ALLEY,False,False,1532,15.0,37.0,25.0,1142722.0,1903527.0,2019,07/19/2019 04:09:50 PM,41.891327118,-87.75130466799999
126,101277,07/05/2019 12:10:00 PM,12,4,5,7,086XX S MORGAN ST,1020,ARSON,BY FIRE,RESIDENCE,False,False,613,6.0,21.0,71.0,1171157.0,1847571.0,2019,07/19/2019 04:09:50 PM,41.737201463000005,-87.64851423200001
127,101687,07/05/2019 11:00:00 PM,23,4,5,7,021XX N ELSTON AVE,1020,ARSON,BY FIRE,PARKING LOT/GARAGE(NON.RESID.),False,False,1432,14.0,32.0,22.0,1164698.0,1914167.0,2019,07/19/2019 04:09:50 PM,41.920086604,-87.67029509
128,103495,07/08/2019 11:20:00 AM,11,0,8,7,048XX W POLK ST,1020,ARSON,BY FIRE,ALLEY,False,False,1533,15.0,29.0,25.0,1144200.0,1895857.0,2019,07/19/2019 04:09:50 PM,41.87025207,-87.74606936200001
129,103522,07/08/2019 02:20:00 AM,2,0,8,7,002XX W ONTARIO ST,1025,ARSON,AGGRAVATED,BAR OR TAVERN,True,False,1831,18.0,42.0,8.0,1174494.0,1904440.0,2019,08/23/2019 03:57:55 PM,41.89318177,-87.6345943
130,103527,07/08/2019 04:40:00 AM,4,0,8,7,064XX S MENARD AVE,1020,ARSON,BY FIRE,STREET,False,False,812,8.0,13.0,64.0,1138867.0,1861106.0,2019,07/19/2019 04:09:50 PM,41.774988265,-87.76649049299999
131,103589,07/03/2019 09:00:00 PM,21,2,3,7,078XX W SUMMERDALE AVE,1010,ARSON,BY EXPLOSIVE,ALLEY,False,False,1613,16.0,41.0,10.0,1123087.0,1934571.0,2019,07/19/2019 04:09:50 PM,41.976858756999995,-87.822737226
132,103939,07/09/2019 12:48:00 AM,0,1,9,7,016XX N LOCKWOOD AVE,1020,ARSON,BY FIRE,ALLEY,False,False,2532,25.0,37.0,25.0,1140812.0,1910557.0,2019,07/19/2019 04:09:50 PM,41.9106536,-87.758146182
133,104209,07/08/2019 05:11:00 PM,17,0,8,7,048XX W POLK ST,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,1533,15.0,29.0,25.0,1144200.0,1895857.0,2019,07/19/2019 04:09:50 PM,41.87025207,-87.74606936200001
134,106676,07/11/2019 05:02:00 AM,5,3,11,7,079XX S SAGINAW AVE,1020,ARSON,BY FIRE,RESIDENCE,False,False,422,4.0,7.0,46.0,1195228.0,1852771.0,2019,07/19/2019 04:09:50 PM,41.750911237,-87.560155255
135,107870,07/13/2019 08:10:00 AM,8,5,13,7,037XX W SUNNYSIDE AVE,1020,ARSON,BY FIRE,STREET,False,False,1723,17.0,35.0,14.0,1150549.0,1929643.0,2019,07/20/2019 04:13:10 PM,41.962842405,-87.72187560399998
136,108211,07/13/2019 01:30:00 AM,1,5,13,7,010XX N RIDGEWAY AVE,1020,ARSON,BY FIRE,STREET,False,False,1112,11.0,27.0,23.0,1151194.0,1906602.0,2019,07/20/2019 04:13:10 PM,41.899603318000004,-87.72011005700001
137,109196,05/07/2019 08:45:00 PM,20,1,7,5,065XX S DR MARTIN LUTHER KING JR DR,1025,ARSON,AGGRAVATED,HOTEL/MOTEL,True,False,312,3.0,20.0,42.0,1180046.0,1861722.0,2019,07/22/2019 04:08:58 PM,41.775834643,-87.615515144
138,109767,07/15/2019 11:00:00 PM,23,0,15,7,079XX S SANGAMON ST,1030,ARSON,POS: EXPLOSIVE/INCENDIARY DEV,"SCHOOL, PRIVATE, GROUNDS",False,False,621,6.0,17.0,71.0,1171346.0,1852434.0,2019,07/22/2019 04:17:57 PM,41.750542059000004,-87.64767983
139,110267,07/16/2019 12:22:00 AM,0,1,16,7,013XX N GREENVIEW AVE,1020,ARSON,BY FIRE,ALLEY,False,False,1433,14.0,2.0,24.0,1166148.0,1908939.0,2019,07/23/2019 04:21:39 PM,41.905709756,-87.66511721
140,111175,07/17/2019 12:00:00 AM,0,2,17,7,131XX S ST LAWRENCE AVE,1020,ARSON,BY FIRE,DRIVEWAY - RESIDENTIAL,False,False,533,5.0,9.0,54.0,1182582.0,1818259.0,2019,07/24/2019 04:23:13 PM,41.656508344,-87.60756159
141,111239,07/17/2019 02:45:00 PM,14,2,17,7,010XX W BELDEN AVE,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,1811,18.0,43.0,7.0,1168775.0,1915453.0,2019,07/24/2019 04:23:13 PM,41.923527981999996,-87.6552782
142,112147,07/18/2019 02:00:00 AM,2,3,18,7,007XX W 17TH PL,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,1235,12.0,11.0,31.0,1171628.0,1891727.0,2019,07/25/2019 04:14:04 PM,41.858359977,-87.645494141
143,112399,07/18/2019 08:58:00 PM,20,3,18,7,062XX S SEELEY AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,True,714,7.0,16.0,67.0,1163768.0,1863277.0,2019,07/25/2019 04:14:04 PM,41.780459121999996,-87.675145192
144,112590,07/18/2019 09:45:00 AM,9,3,18,7,010XX E 80TH ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,True,False,631,6.0,8.0,44.0,1184769.0,1852176.0,2019,12/05/2019 03:53:11 PM,41.749530019,-87.59850020399998
145,112707,08/24/2015 10:00:00 PM,22,0,24,8,010XX E 90TH ST,1020,ARSON,BY FIRE,RESIDENCE,False,False,413,4.0,8.0,47.0,1184896.0,1845523.0,2015,02/10/2018 03:50:01 PM,41.731270501,-87.598243074
146,113335,03/23/2019 03:41:00 AM,3,5,23,3,030XX S TROY ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,True,False,1033,10.0,12.0,30.0,1155847.0,1884218.0,2019,08/20/2019 03:59:42 PM,41.838086734,-87.703622629
147,113336,06/15/2019 01:12:00 PM,13,5,15,6,006XX E GRAND AVE,1020,ARSON,BY FIRE,OTHER,True,False,1834,18.0,42.0,8.0,1180796.0,1904058.0,2019,08/20/2019 03:59:42 PM,41.891990384,-87.61146150200001
148,114654,07/21/2019 08:29:00 AM,8,6,21,7,079XX S PHILLIPS AVE,1020,ARSON,BY FIRE,APARTMENT,False,False,422,4.0,7.0,46.0,1193901.0,1852943.0,2019,07/28/2019 04:14:03 PM,41.751415839,-87.565012305
149,115037,07/07/2019 03:16:00 PM,15,6,7,7,051XX S NARRAGANSETT AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,811,8.0,14.0,56.0,1134576.0,1869893.0,2019,07/29/2019 04:23:20 PM,41.799177939,-87.782014504
150,115171,07/21/2019 04:00:00 AM,4,6,21,7,081XX S STATE ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,631,6.0,6.0,44.0,1177710.0,1850969.0,2019,07/29/2019 04:23:20 PM,41.746380391,-87.62440350799999
151,115718,12/17/2017 10:17:00 AM,10,6,17,12,056XX S LOOMIS BLVD,1020,ARSON,BY FIRE,RESIDENTIAL YARD (FRONT/BACK),True,False,713,7.0,16.0,67.0,1167960.0,1867308.0,2017,07/30/2019 04:21:27 PM,41.791431596,-87.659660787
152,115937,07/23/2019 02:25:00 AM,2,1,23,7,039XX W GRENSHAW ST,1020,ARSON,BY FIRE,APARTMENT,False,False,1132,11.0,24.0,29.0,1150287.0,1894750.0,2019,07/30/2019 04:30:04 PM,41.867097885,-87.72375071299999
153,116432,07/23/2019 10:30:00 PM,22,1,23,7,062XX S RACINE AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,712,7.0,16.0,68.0,1169393.0,1863318.0,2019,07/30/2019 04:30:04 PM,41.780451631999995,-87.654521775
154,116470,03/30/2019 12:00:00 PM,12,5,30,3,010XX W DAKIN ST,1020,ARSON,BY FIRE,APARTMENT,True,True,1923,19.0,46.0,6.0,1168667.0,1926374.0,2019,10/15/2019 04:01:03 PM,41.953498044,-87.655357673
155,117892,07/25/2019 11:23:00 PM,23,3,25,7,015XX N KEELER AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,2534,25.0,26.0,23.0,1148109.0,1909641.0,2019,08/01/2019 04:18:50 PM,41.908002598,-87.731363025
156,119939,07/27/2019 03:30:00 PM,15,5,27,7,047XX S LAMON AVE,1090,ARSON,ATTEMPT ARSON,SIDEWALK,False,True,814,8.0,22.0,56.0,1144491.0,1872736.0,2019,08/03/2019 04:10:00 PM,41.806799319,-87.745581851
157,120199,08/13/2019 11:18:00 PM,23,1,13,8,035XX N NATOMA AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,1632,16.0,38.0,17.0,1131446.0,1922718.0,2019,09/13/2019 04:06:54 PM,41.944192047,-87.792272134
158,120577,07/28/2019 12:05:00 AM,0,6,28,7,019XX N KEDVALE AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,2534,25.0,35.0,20.0,1148412.0,1912474.0,2019,08/04/2019 04:06:55 PM,41.915770788,-87.730176766
159,122019,07/30/2019 02:51:00 AM,2,1,30,7,003XX E 115TH ST,1020,ARSON,BY FIRE,PARKING LOT/GARAGE(NON.RESID.),False,False,532,5.0,9.0,53.0,1180527.0,1828773.0,2019,08/06/2019 04:17:28 PM,41.685407571999995,-87.61476023700001
160,122088,07/30/2019 12:15:00 AM,0,1,30,7,007XX N WALLER AVE,1025,ARSON,AGGRAVATED,RESIDENCE,False,False,1511,15.0,29.0,25.0,1138190.0,1904512.0,2019,08/06/2019 04:17:28 PM,41.894113233,-87.767924957
161,122089,07/30/2019 02:18:00 AM,2,1,30,7,008XX W 89TH ST,1020,ARSON,BY FIRE,PARKING LOT/GARAGE(NON.RESID.),False,False,2223,22.0,21.0,71.0,1172331.0,1845886.0,2019,08/06/2019 04:17:28 PM,41.732551877,-87.644262471
162,123230,07/31/2019 04:30:00 PM,16,2,31,7,057XX W WINDSOR AVE,1090,ARSON,ATTEMPT ARSON,APARTMENT,False,False,1622,16.0,38.0,15.0,1137306.0,1929694.0,2019,08/07/2019 04:07:50 PM,41.963231352,-87.77056462899998
163,123300,07/31/2019 12:10:00 AM,0,2,31,7,008XX N WALLER AVE,1090,ARSON,ATTEMPT ARSON,RESIDENCE PORCH/HALLWAY,False,False,1511,15.0,29.0,25.0,1138207.0,1905023.0,2019,08/07/2019 04:07:50 PM,41.895515173,-87.767850151
164,124268,08/01/2019 12:10:00 PM,12,3,1,8,012XX W 56TH ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,713,7.0,16.0,67.0,1169040.0,1867645.0,2019,08/08/2019 04:13:13 PM,41.792333072,-87.655690906
165,125705,09/26/2015 09:00:00 PM,21,5,26,9,007XX W 80TH ST,1020,ARSON,BY FIRE,STREET,False,False,621,6.0,17.0,71.0,1172846.0,1851829.0,2015,02/10/2018 03:50:01 PM,41.748848928,-87.642200949
166,126112,08/03/2019 09:45:00 AM,9,5,3,8,059XX W CORCORAN PL,1090,ARSON,ATTEMPT ARSON,VEHICLE NON-COMMERCIAL,False,False,1512,15.0,29.0,25.0,1136933.0,1901960.0,2019,08/10/2019 04:09:39 PM,41.887132853000004,-87.772602845
167,126920,08/04/2019 10:38:00 PM,22,6,4,8,010XX N CENTRAL AVE,1020,ARSON,BY FIRE,RESIDENCE,False,False,1511,15.0,29.0,25.0,1138817.0,1906579.0,2019,08/11/2019 04:09:37 PM,41.899773974,-87.76557191100002
168,127430,08/05/2019 10:04:00 AM,10,0,5,8,076XX S UNION AVE,1090,ARSON,ATTEMPT ARSON,ABANDONED BUILDING,False,False,621,6.0,6.0,71.0,1172959.0,1854164.0,2019,08/12/2019 04:17:08 PM,41.755253972,-87.641718096
169,127456,07/08/2019 12:14:00 AM,0,0,8,7,051XX S NARRAGANSETT AVE,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,811,8.0,14.0,56.0,1134577.0,1869852.0,2019,08/12/2019 04:17:08 PM,41.79906541,-87.78201180100002
170,127615,07/23/2019 02:49:00 PM,14,1,23,7,074XX S BENNETT AVE,1090,ARSON,ATTEMPT ARSON,APARTMENT,False,False,333,3.0,8.0,43.0,1189997.0,1855943.0,2019,08/12/2019 04:17:08 PM,41.759742877,-87.57922196700001
171,128377,08/06/2019 09:00:00 AM,9,1,6,8,023XX W 72ND ST,1020,ARSON,BY FIRE,RESIDENTIAL YARD (FRONT/BACK),False,False,832,8.0,18.0,66.0,1162138.0,1856867.0,2019,08/13/2019 04:18:46 PM,41.762903269,-87.681299244
172,128831,08/07/2019 04:35:00 AM,4,2,7,8,056XX S MAY ST,1020,ARSON,BY FIRE,STREET,False,False,712,7.0,16.0,68.0,1169615.0,1867359.0,2019,08/14/2019 04:17:18 PM,41.791535799,-87.653590761
173,129629,05/10/2019 09:31:00 PM,21,4,10,5,049XX S WABASH AVE,1020,ARSON,BY FIRE,RESIDENTIAL YARD (FRONT/BACK),True,False,224,2.0,3.0,38.0,1177548.0,1872369.0,2019,08/31/2019 03:57:49 PM,41.80510791,-87.624350645
174,130453,08/13/2019 06:35:00 AM,6,1,13,8,094XX S WESTERN AVE,1020,ARSON,BY FIRE,COMMERCIAL / BUSINESS OFFICE,False,False,2221,22.0,19.0,72.0,1162031.0,1842028.0,2019,08/20/2019 04:08:03 PM,41.722184991999995,-87.68210301
175,131444,08/10/2019 06:15:00 AM,6,5,10,8,072XX S ARTESIAN AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,832,8.0,18.0,66.0,1161297.0,1856541.0,2019,08/17/2019 04:05:51 PM,41.762026129,-87.684390684
176,131727,06/18/2019 03:35:00 AM,3,1,18,6,008XX S KOLMAR AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,1131,11.0,24.0,26.0,1146145.0,1895813.0,2019,08/17/2019 04:05:51 PM,41.870094592,-87.73892969
177,132082,08/10/2019 04:43:00 PM,16,5,10,8,048XX S THROOP ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,933,9.0,20.0,61.0,1168478.0,1872654.0,2019,08/17/2019 04:05:51 PM,41.806090474,-87.657607288
178,132314,08/11/2019 01:15:00 AM,1,6,11,8,028XX W FLETCHER ST,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,1411,14.0,33.0,21.0,1156901.0,1920809.0,2019,08/18/2019 04:11:00 PM,41.93847459,-87.69876204299999
179,132887,08/11/2019 07:55:00 AM,7,6,11,8,115XX S YALE AVE,1020,ARSON,BY FIRE,RESIDENCE,False,False,522,5.0,34.0,53.0,1176678.0,1828368.0,2019,08/18/2019 04:11:00 PM,41.684383426,-87.628862572
180,133633,08/14/2019 02:53:00 AM,2,2,14,8,021XX W BELMONT AVE,1020,ARSON,BY FIRE,OTHER,False,False,1921,19.0,32.0,5.0,1161626.0,1921231.0,2019,08/21/2019 04:26:07 PM,41.939535294,-87.68138478600002
181,134038,07/16/2019 01:10:00 AM,1,1,16,7,011XX N MONTICELLO AVE,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,1112,11.0,27.0,23.0,1151833.0,1907368.0,2019,08/21/2019 04:26:07 PM,41.901692739,-87.71774280700001
182,134388,08/14/2019 02:22:00 AM,2,2,14,8,016XX W MELROSE ST,1090,ARSON,ATTEMPT ARSON,SIDEWALK,False,False,1922,19.0,47.0,6.0,1164769.0,1921640.0,2019,08/21/2019 04:26:07 PM,41.940591439,-87.66982174200001
183,134946,08/15/2019 10:02:00 PM,22,3,15,8,048XX W POLK ST,1020,ARSON,BY FIRE,APARTMENT,False,False,1533,15.0,29.0,25.0,1144200.0,1895857.0,2019,08/22/2019 03:52:52 PM,41.87025207,-87.74606936200001
184,135657,08/16/2019 10:03:00 AM,10,4,16,8,025XX N AVERS AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,2524,25.0,31.0,22.0,1150288.0,1916569.0,2019,08/23/2019 04:06:28 PM,41.926971426,-87.723177382
185,136299,08/17/2019 08:30:00 PM,20,5,17,8,005XX N CLARK ST,1020,ARSON,BY FIRE,ALLEY,True,False,1831,18.0,42.0,8.0,1175446.0,1903768.0,2019,10/11/2019 03:56:18 PM,41.891316439,-87.631118191
186,136317,08/17/2019 05:11:00 AM,5,5,17,8,037XX W THOMAS ST,1020,ARSON,BY FIRE,STREET,False,False,1112,11.0,27.0,23.0,1151415.0,1907078.0,2019,08/24/2019 04:06:10 PM,41.900905171,-87.719285805
187,137358,08/18/2019 03:00:00 AM,3,6,18,8,057XX S FRANCISCO AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,824,8.0,16.0,63.0,1158022.0,1866520.0,2019,08/25/2019 04:16:29 PM,41.789477131999995,-87.696123045
188,138965,08/20/2019 05:05:00 AM,5,1,20,8,089XX S ASHLAND AVE,1025,ARSON,AGGRAVATED,HOTEL/MOTEL,False,False,2221,22.0,21.0,73.0,1167235.0,1845486.0,2019,08/27/2019 04:12:31 PM,41.731564657,-87.66294281100002
189,139964,06/05/2018 05:21:00 AM,5,1,5,6,017XX W TOUHY AVE,1025,ARSON,AGGRAVATED,APARTMENT,True,False,2423,24.0,49.0,1.0,1163477.0,1947890.0,2018,08/30/2019 03:57:40 PM,42.012649769,-87.67382751
190,140020,08/22/2019 02:00:00 AM,2,3,22,8,015XX E 65TH ST,1020,ARSON,BY FIRE,OTHER,False,False,321,3.0,5.0,42.0,1187684.0,1862199.0,2019,08/29/2019 04:06:41 PM,41.77696521,-87.58750014200001
191,140284,08/22/2019 02:38:00 AM,2,3,22,8,048XX W WALTON ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,1531,15.0,37.0,25.0,1143919.0,1905871.0,2019,08/29/2019 04:06:41 PM,41.897736958,-87.746849759
192,140886,07/18/2019 10:28:00 PM,22,3,18,7,096XX S DOBSON AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,True,False,511,5.0,8.0,50.0,1184906.0,1841276.0,2019,12/05/2019 03:53:11 PM,41.719616015999996,-87.59833928200001
193,141185,08/23/2019 01:50:00 AM,1,4,23,8,041XX W CULLERTON ST,1020,ARSON,BY FIRE,RESIDENCE,False,False,1012,10.0,24.0,29.0,1149053.0,1890099.0,2019,08/30/2019 04:05:10 PM,41.854358931,-87.72840124
194,141673,08/24/2019 05:00:00 AM,5,5,24,8,061XX S MAY ST,1025,ARSON,AGGRAVATED,APARTMENT,False,False,712,7.0,16.0,68.0,1169703.0,1864064.0,2019,08/31/2019 04:06:01 PM,41.782492024,-87.653363635
195,142932,08/25/2019 03:45:00 AM,3,6,25,8,061XX S MAY ST,1025,ARSON,AGGRAVATED,RESIDENCE,False,False,712,7.0,16.0,68.0,1169703.0,1864064.0,2019,09/01/2019 04:06:45 PM,41.782492024,-87.653363635
196,143348,10/22/2019 11:30:00 PM,23,1,22,10,076XX S KINGSTON AVE,1025,ARSON,AGGRAVATED,APARTMENT,False,False,421,4.0,7.0,43.0,1194519.0,1854810.0,2019,10/29/2019 03:51:02 PM,41.756523865,-87.562686396
197,143644,07/19/2019 04:20:00 AM,4,4,19,7,022XX N MOBILE AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,2512,25.0,36.0,19.0,1134042.0,1914306.0,2019,09/02/2019 04:03:45 PM,41.921063200000006,-87.782928705
198,143782,07/27/2019 11:41:00 PM,23,5,27,7,060XX S KOMENSKY AVE,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,813,8.0,23.0,65.0,1150403.0,1864312.0,2019,09/02/2019 04:03:45 PM,41.783569599,-87.72411721600002
199,144310,08/27/2019 08:58:00 AM,8,1,27,8,009XX W 85TH ST,1025,ARSON,AGGRAVATED,APARTMENT,False,True,613,6.0,21.0,71.0,1171676.0,1848472.0,2019,12/16/2019 03:48:59 PM,41.739662581,-87.646586429
200,144344,07/30/2019 03:12:00 AM,3,1,30,7,092XX S ABERDEEN ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,2222,22.0,21.0,73.0,1170615.0,1843364.0,2019,09/03/2019 04:22:32 PM,41.725668676,-87.650622215
201,144527,08/27/2019 04:59:00 PM,16,1,27,8,051XX N KILBOURN AVE,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,True,False,1712,17.0,39.0,14.0,1145417.0,1933749.0,2019,10/04/2019 03:59:59 PM,41.974208525,-87.74063981200001
202,144553,08/27/2019 12:36:00 AM,0,1,27,8,044XX W WILCOX ST,1020,ARSON,BY FIRE,APARTMENT,False,False,1113,11.0,28.0,26.0,1146846.0,1898969.0,2019,09/03/2019 04:22:32 PM,41.878741684,-87.736275479
203,144750,06/28/2019 02:30:00 AM,2,4,28,6,102XX S LOWE AVE,1020,ARSON,BY FIRE,ALLEY,False,False,2232,22.0,9.0,73.0,1173778.0,1837019.0,2019,09/04/2019 04:07:44 PM,41.708187671,-87.63922338299999
204,144861,07/09/2019 11:30:00 PM,23,1,9,7,073XX S ALBANY AVE,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,835,8.0,18.0,66.0,1156979.0,1855750.0,2019,09/04/2019 04:16:54 PM,41.759943803,-87.70023814299999
205,145311,08/28/2019 03:43:00 PM,15,2,28,8,029XX W 40TH ST,1025,ARSON,AGGRAVATED,GROCERY FOOD STORE,False,False,921,9.0,12.0,58.0,1157313.0,1877971.0,2019,09/23/2019 04:08:00 PM,41.820914589000004,-87.69841257600002
206,145897,07/14/2019 12:10:00 AM,0,6,14,7,087XX S ESCANABA AVE,1020,ARSON,BY FIRE,STREET,False,False,423,4.0,10.0,46.0,1196907.0,1847528.0,2019,09/05/2019 04:01:50 PM,41.736482473,-87.554176677
207,146133,07/23/2019 02:20:00 AM,2,1,23,7,002XX W 112TH ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,522,5.0,34.0,49.0,1176628.0,1830669.0,2019,09/05/2019 04:01:50 PM,41.690698838,-87.628976735
208,146666,08/30/2019 06:06:00 AM,6,4,30,8,050XX S PAULINA ST,1025,ARSON,AGGRAVATED,RESIDENCE,False,False,931,9.0,20.0,61.0,1165864.0,1871228.0,2019,09/06/2019 04:09:04 PM,41.80223336,-87.667235027
209,146683,07/08/2019 04:30:00 AM,4,0,8,7,048XX W POLK ST,1020,ARSON,BY FIRE,STREET,False,False,1533,15.0,29.0,25.0,1144200.0,1895857.0,2019,09/06/2019 04:09:04 PM,41.87025207,-87.74606936200001
210,147184,08/30/2019 05:17:00 PM,17,4,30,8,032XX W WARREN BLVD,1025,ARSON,AGGRAVATED,APARTMENT,True,False,1123,11.0,28.0,27.0,1154778.0,1900163.0,2019,11/06/2019 03:54:39 PM,41.881863028000005,-87.707118565
211,147619,08/31/2019 06:32:00 AM,6,5,31,8,038XX W FERDINAND ST,1020,ARSON,BY FIRE,RESIDENCE,False,False,1122,11.0,37.0,23.0,1150527.0,1903059.0,2019,09/07/2019 04:00:40 PM,41.889894019,-87.72265259
212,149008,07/22/2019 03:00:00 AM,3,0,22,7,007XX W 17TH PL,1020,ARSON,BY FIRE,RESIDENCE,False,False,1235,12.0,11.0,31.0,,,2019,09/09/2019 04:18:42 PM,,
213,149797,09/03/2019 02:04:00 AM,2,1,3,9,064XX S ABERDEEN ST,1020,ARSON,BY FIRE,RESIDENCE PORCH/HALLWAY,False,False,724,7.0,16.0,68.0,1170087.0,1862161.0,2019,09/10/2019 04:17:45 PM,41.777261623,-87.65201106200001
214,150611,09/04/2019 01:22:00 AM,1,2,4,9,056XX S TRIPP AVE,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,813,8.0,13.0,62.0,1148993.0,1866966.0,2019,10/15/2019 04:01:03 PM,41.790879890999996,-87.729218469
215,150646,08/26/2019 04:10:00 PM,16,0,26,8,028XX S CALIFORNIA BLVD,1020,ARSON,BY FIRE,STREET,False,False,1034,10.0,12.0,30.0,1158394.0,1885027.0,2019,09/11/2019 04:09:25 PM,41.840255102,-87.694254354
216,150796,09/04/2019 08:43:00 AM,8,2,4,9,081XX S EXCHANGE AVE,1020,ARSON,BY FIRE,RESIDENCE,False,False,422,4.0,7.0,46.0,1197239.0,1851684.0,2019,09/11/2019 04:09:25 PM,41.747878602,-87.552822266
217,151133,09/04/2019 08:23:00 AM,8,2,4,9,053XX W NEWPORT AVE,1025,ARSON,AGGRAVATED,APARTMENT,False,False,1634,16.0,30.0,15.0,1140098.0,1922419.0,2019,09/11/2019 04:09:25 PM,41.943217294,-87.760478059
218,151388,09/05/2019 12:58:00 AM,0,3,5,9,035XX W ADAMS ST,1020,ARSON,BY FIRE,RESIDENCE,False,False,1123,11.0,28.0,27.0,1152863.0,1898846.0,2019,09/12/2019 04:14:27 PM,41.87828717,-87.714185338
